Nome,Descrição,Imagem,id_
Captain Flint,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,W82727W82727
Captain Marvel (Carol Danvers),,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5269608c1be7a.jpg,Q86026Q86026
Captain Marvel (Genis-Vell),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,N59729N59729
Captain Marvel (Mar-Vell),,http://i.annihil.us/u/prod/marvel/i/mg/f/60/526032048d1a1.jpg,L75643L75643
Captain Marvel (Monica Rambeau),,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0030bee8c86.jpg,A11916A11916
Captain Marvel (Phyla-Vell),,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0030bc4629e.jpg,I71763I71763
Captain Midlands,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,D24352D24352
Captain Stacy,NYPD Captain George Stacy was the father of one-time Peter Parker girlfriend Gwen Stacy.,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c00407752be2.jpg,G86688G86688
Captain Universe,,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/4c00324c12ba2.jpg,I82454I82454
Cardiac,,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c003117e0b75.jpg,Q42372Q42372
Caretaker,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,R40041R40041
Cargill,,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4c0040744c205.jpg,A26962A26962
Carlie Cooper,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Y86567Y86567
Carmella Unuscione,Carmella Unuscione was one of the first members of the Magneto's Acolytes.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q48601Q48601
Carnage,,http://i.annihil.us/u/prod/marvel/i/mg/6/50/535fee423f170.jpg,Y20983Y20983
Carnage (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c003571c756c.jpg,P19735P19735
Carol Danvers,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O52073O52073
Carol Hines,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O24987O24987
Carrion (Malcolm McBride),"Malcolm McBride was transformed into Carrion after coming into contact with a Carrion ""virus"" left behind by the High Evolutionary of the Cult of the Jackal in an effort to discredit the actions of the first Carrion.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,M55435M55435
Cassandra Nova,,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c003d0f3c80c.jpg,V18689V18689
Catseye,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.jpg,Y91735Y91735
Cecilia Reyes,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,T21966T21966
Celestials,,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c0035efbf930.jpg,P55426P55426
Centennial,,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c00323b6ac57.jpg,L99582L99582
Centurions,,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4c7c63dd70fe7.jpg,B50271B50271
Cerebro,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.jpg,N71579N71579
Cerise,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C31250C31250
Ch'od,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4ce59f2dcd04d.jpg,E33401E33401
Chamber,,http://i.annihil.us/u/prod/marvel/i/mg/2/80/4c00406e4731b.jpg,F78103F78103
Chameleon,,http://i.annihil.us/u/prod/marvel/i/mg/7/00/4ce59f390463f.jpg,G17283G17283
Champions,,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c00376da82bb.jpg,R82413R82413
Changeling,,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c00326c980ac.jpg,M82333M82333
Charles Xavier,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J43117J43117
Charlie Campion,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Z60335Z60335
Charlie-27,"Like all those who were to live on Jupiter, Charlie's body was bio-genetically engineered to withstand Jupiter's gravity (triple that of Earth), thus giving him a massive body and corresponding strength and endurance.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Y59856Y59856
Chase Stein,Chase Stein is the son of mad scientists Victor and Janet Stein and is the tech genius of the Runaways.,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4ce5a2e831d0c.jpg,A81649A81649
Chat,,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4ce5a6cd63eaf.jpg,A57451A57451
Chimera,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,I25842I25842
Chores MacGillicudy,,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c002e1c622c8.jpg,B48286B48286
Christian Walker,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P33639P33639
Chronomancer,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q38284Q38284
Chthon,"Chthon is a demon taht possesses incalculable magical power, controlling every aspect of the dimension in which he is trapped.",http://i.annihil.us/u/prod/marvel/i/mg/a/00/4ce5a8f848c62.jpg,M30553M30553
ClanDestine,,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c002ef39a9a5.jpg,Q51429Q51429
Clea,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c00406b55161.jpg,D38310D38310
Clea (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,W37934W37934
Clint Barton,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,K66827K66827
Cloak,,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/528d31d76a2b0.jpg,B89441B89441
Cloud 9,,http://i.annihil.us/u/prod/marvel/i/mg/6/80/526955ef00db6.jpg,O48643O48643
Cobalt Man,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S85928S85928
Colleen Wing,"Colleen Wing was raised in Japan by her grandfather Kanji Ozawa, who taught her the ways of a samurai, in which she became highly skilled, after which she teamed up with Misty Knight at the behest of Tony Stark as a new Heroes for Hire tasked with capturing superhumans who have not registered.",http://i.annihil.us/u/prod/marvel/i/mg/8/e0/52740e24bddb4.jpg,H73310H73310
Colonel America,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L71656L71656
Colossus,,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/51127cf4b996f.jpg,J79458J79458
Colossus (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,G90485G90485
Confederates of the Curious,,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002e1f3f490.jpg,V40833V40833
Constrictor,,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c004065a3a78.jpg,G35130G35130
Contessa (Vera Vidal),,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c002e274342b.jpg,X14544X14544
Controller,,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c003923719ff.jpg,J27344J27344
Cornelius,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,H79401H79401
Corsair,,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c004062d89bd.jpg,Y37430Y37430
Cosmo (dog),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,K45985K45985
Cottonmouth,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V51414V51414
Count Nefaria,,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/4c00405d04674.jpg,J82272J82272
Countess,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,R74990R74990
Crimson Crusader,,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002ef0eb443.jpg,S68592S68592
Crimson Dynamo,,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/526955e3c7c41.jpg,N11729N11729
Crimson Dynamo (Iron Man 3 - The Official Game),,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5239c1307d9c9.jpg,M83282M83282
Crimson King,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P88887P88887
Crossbones,,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4c00405a403c0.jpg,Q34941Q34941
Crule,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,K49334K49334
Crusher Hogan,,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c004057a5bc6.jpg,B87481B87481
Crusher Hogan (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,D86985D86985
Crystal,,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/52695564bcf1e.jpg,G93564G93564
Cuckoo,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S69005S69005
Curt Conners,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,W58598W58598
Cuthbert,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C81452C81452
Cyber,,http://i.annihil.us/u/prod/marvel/i/mg/1/f0/4c0040521bc06.jpg,K23671K23671
Cyclops,,http://i.annihil.us/u/prod/marvel/i/mg/6/70/526547e2d90ad.jpg,Z16329Z16329
Cyclops (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/c/80/53176b8fe1dfa.jpg,L33628L33628
Cyclops (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/9/40/52d72a169ddf0.jpg,D67123D67123
Cypher,,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4ce5a70abf6fb.jpg,B90338B90338
D'Ken Neramani,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,A92802A92802
Dagger,,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/528d31c9eac10.jpg,I80468I80468
Daily Bugle,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4ce5a31605544.jpg,E40717E40717
Daimon Hellstrom,,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4ce5a2959ba25.jpg,A20537A20537
Daken,,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/520289a920fd9.jpg,P56707P56707
Dakota North,,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4ce5a6888f769.jpg,T73026T73026
Damage Control,,http://i.annihil.us/u/prod/marvel/i/mg/5/00/4c00404b5e1a2.jpg,N96571N96571
Dani Moonstar,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4ce5a0614487a.jpg,E92662E92662
Danny Rand,,http://i.annihil.us/u/prod/marvel/i/mg/2/20/4c00374b1008a.jpg,I84585I84585
Daredevil,"Abandoned by his mother, Matt Murdock was raised by his father, boxer ""Battling Jack"" Murdock, in Hell's Kitchen. Realizing that rules were needed to prevent people from behaving badly, young Matt decided to study law; however, when he saved a man from an oncoming truck, it spilled a radioactive cargo that rendered Matt blind while enhancing his remaining senses. Under the harsh tutelage of blind martial arts master Stick, Matt mastered his heightened senses and became a formidable fighter.",http://i.annihil.us/u/prod/marvel/i/mg/d/50/50febb79985ee.jpg,S40983S40983
Daredevil (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,R39393R39393
Daredevil (Marvel Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5239be8a1c152.jpg,A86183A86183
Daredevil (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/53176b9e705dc.jpg,O21019O21019
Dargo Ktor,,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/4ce5a6299ade4.jpg,S97784S97784
Dark Avengers,,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/526032c703d06.jpg,A80305A80305
Dark Beast,,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/52602f32efdab.jpg,O11264O11264
Dark Phoenix,,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4ce59f6c7e332.jpg,O11888O11888
Dark X-Men,,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4ce5a7160a79b.jpg,J24467J24467
Darkhawk,,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5269553f4bc6a.jpg,V58536V58536
Darkstar,,http://i.annihil.us/u/prod/marvel/i/mg/d/20/4ce59f77ea6f1.jpg,S88338S88338
Darwin,,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c003269b12a4.jpg,O43655O43655
Dazzler,,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4fe364b0a2177.jpg,B59383B59383
Dazzler (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4c0034510900d.jpg,O70359O70359
Deacon Frost,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L35043L35043
Dead Girl,,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c0030c61eb15.jpg,K87953K87953
Deadpool,,http://i.annihil.us/u/prod/marvel/i/mg/9/90/5261a86cacb99.jpg,G66516G66516
Deadpool (Deadpool),,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5239c232c227c.jpg,C80699C80699
Deadpool (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/a/a0/5239f9a8ee88d.jpg,F96841F96841
Deadpool (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/6/20/52d72a5b55a55.jpg,V68696V68696
Death,,http://i.annihil.us/u/prod/marvel/i/mg/5/80/526031f5a21eb.jpg,T23769T23769
Deathbird,,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c004041be770.jpg,Q95781Q95781
Deathcry,,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/535ff379c7c1b.jpg,M79418M79418
Deathlok,&nbsp;,http://i.annihil.us/u/prod/marvel/i/mg/7/10/526165a98dd8e.jpg,T53730T53730
Deathstrike (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P65811P65811
Debra Whitman,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X97913X97913
Debrii,,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0038c02e75a.jpg,T15976T15976
Deena Pilgrim,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,H63386H63386
Defenders,,http://i.annihil.us/u/prod/marvel/i/mg/3/80/526031e9c785a.jpg,O55332O55332
Demogoblin,"Jason Macendale, the newest Hobgoblin was down on his luck and offered the demon N'astirh his soul in exchange for power during the  Inferno crisis, turning him into the Demogoblin.",http://i.annihil.us/u/prod/marvel/i/mg/c/80/535fedd611db9.jpg,A82592A82592
Destiny,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q33438Q33438
Detective Soap,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O29673O29673
Deviants,,http://i.annihil.us/u/prod/marvel/i/mg/1/e0/4c0030a603d23.jpg,G61337G61337
Devil Dinosaur (Devil Dinosaur),,http://i.annihil.us/u/prod/marvel/i/mg/9/90/54aedc448b925.jpg,X64162X64162
Devil Dinosaur (HAS),"They say a dog is man's best friend, so naturally Hulk's best friend is a T-Rex! Devil Dinosaur is the team's trusty prehistoric pet that occasionally lends his massive jaws to the fight. Although he's got tiny arms, Devil's got a big heart and an even bigger bite!",http://i.annihil.us/u/prod/marvel/i/mg/c/20/5232153150e10.jpg,E27616E27616
Devos,,http://i.annihil.us/u/prod/marvel/i/mg/4/20/4c002f87999a7.jpg,M73931M73931
Dexter Bennett,,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4ce5a5d5d8932.jpg,I33294I33294
Diablo,,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/4ce59f83af33f.jpg,Z43484Z43484
Diamondback (Rachel Leighton),,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/526955c158ece.jpg,I97570I97570
Dinah Soar,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O14085O14085
Dirk Anger,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X30453X30453
Doc Samson,,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5261a84c1707c.jpg,Y67917Y67917
Doctor Doom,,http://i.annihil.us/u/prod/marvel/i/mg/3/60/53176bb096d17.jpg,M44478M44478
Doctor Doom (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/53176ba52dea1.jpg,T26263T26263
Doctor Faustus,,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4ce5a54ac4d4b.jpg,F80074F80074
Doctor Octopus,,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/528d31b62eaba.jpg,H99126H99126
Doctor Octopus (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c00344e05ce0.jpg,M71371M71371
Doctor Spectrum,,http://i.annihil.us/u/prod/marvel/i/mg/4/90/4dc2d94978576.jpg,M20223M20223
Doctor Strange,,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/5261a85a501fe.jpg,X69143X69143
Doctor Strange (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/53176bbb6dc50.jpg,T84428T84428
Doctor Voodoo,,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c002deb4092d.jpg,G97488G97488
Dog Brother #1,,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/4ce5a586c3c95.jpg,P62687P62687
Domino,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/526031dc10516.jpg,C73561C73561
Donald Blake,,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4ce5a23640434.jpg,S43129S43129
Doomsday Man,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O44952O44952
Doop,,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4c7c646b68a2c.jpg,R12358R12358
Doorman,,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c00359cc7019.jpg,O86058O86058
Dora Milaje,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Z37900Z37900
Dorian Gray,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,R32040R32040
Dormammu,,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4c003f1ddc0e5.jpg,Y91708Y91708
Dormammu (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L37347L37347
Dr. Strange (Marvel: Avengers Alliance),,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/5239b5e7d7f70.jpg,K73325K73325
Dracula,,http://i.annihil.us/u/prod/marvel/i/mg/a/03/526955af18612.jpg,A30853A30853
Dragon Lord,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,U23541U23541
Dragon Man,,http://i.annihil.us/u/prod/marvel/i/mg/a/f0/4c003f1aa3a1f.jpg,E12476E12476
Drax,,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/526032deabbff.jpg,W86892W86892
Dreadnoughts,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Z25584Z25584
Dreaming Celestial,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,F43691F43691
Druig,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V40540V40540
Dum Dum Dugan,,http://i.annihil.us/u/prod/marvel/i/mg/e/00/4ce59f9fc788f.jpg,I53491I53491
Dust,,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c003f17db9a6.jpg,J74439J74439
Earthquake,,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c003f153b571.jpg,A42930A42930
Echo,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00373a2629f.jpg,F61582F61582
Eddie Brock,,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4de932f1a298a.jpg,S72989S72989
Eddie Lau,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q28348Q28348
"Edward ""Ted"" Forrester",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S92904S92904
Edwin Jarvis,,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4c0030e231f6b.jpg,L20935L20935
Ego,,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/535fec6d62b7f.jpg,X94107X94107
Electro,,http://i.annihil.us/u/prod/marvel/i/mg/5/60/4c003f1214bd7.jpg,H64670H64670
Electro (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c0034491f280.jpg,C71023C71023
Elektra,,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/51114fec4a2c8.jpg,R87830R87830
Elektra (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/5/03/53176bc813157.jpg,F63445F63445
Elements of Doom,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Z75259Z75259
Elite,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J51048J51048
Elixir,,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/52740e1b4ad81.jpg,I96351I96351
Elloe Kaifi,,http://i.annihil.us/u/prod/marvel/i/mg/4/50/5269559c8d0c9.jpg,T33507T33507
Elsa Bloodstone,,http://i.annihil.us/u/prod/marvel/i/mg/e/b0/4c0038ccbe4fa.jpg,J52853J52853
Emma Frost,,http://i.annihil.us/u/prod/marvel/i/mg/9/80/51151ef7cf4c8.jpg,A25671A25671
Empath,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4ce59faf350ea.jpg,S81163S81163
Emplate,,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4bb3bcffb8325.jpg,L41296L41296
Enchantress (Amora),,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52740e0f3c733.jpg,D23174D23174
Enchantress (Sylvie Lushton),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V53315V53315
Ender Wiggin,,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4ce154e96ec1e.jpg,C86452C86452
Energizer,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q36566Q36566
Epoch,,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c0030f453da3.jpg,J24327J24327
Erik the Red,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Y94177Y94177
Eternals,,http://i.annihil.us/u/prod/marvel/i/mg/9/30/539f0bda709d0.jpg,M84262M84262
Eternity,,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4c0030fff0e3d.jpg,Y24121Y24121
Excalibur,,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c00374eb5d5d.jpg,Q12336Q12336
Executioner (Skurge),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,U23475U23475
Exiles,,http://i.annihil.us/u/prod/marvel/i/mg/f/c0/4ce59fbab92f5.jpg,R99730R99730
Exodus,,http://i.annihil.us/u/prod/marvel/i/mg/e/20/52695589e1721.jpg,P57316P57316
Expediter,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,A43449A43449
Ezekiel,,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002f2268bd4.jpg,G49922G49922
Ezekiel Stane,,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4ce5a64fd283a.jpg,D34220D34220
